Epoch,Loss
1,82.28187017901038
2,31.95297444415245
3,22.91413731912835
4,19.289234541760614
5,17.406256955909967
6,16.496183833830322
7,15.807829216107345
8,15.7282916271176
9,15.673845482723314
10,15.454406731761392
11,15.104960992717803
12,14.976181756606536
13,14.86150272782964
14,14.689428896990611
15,14.627334900130839
16,14.5490880601162
17,14.574491168456353
18,14.434678022557211
19,14.378423272812253
20,14.296309101552259
21,14.345627707837611
22,14.272954607246978
23,14.21990438570771
24,14.213180800606676
25,14.18966453608331
26,14.18528915343847
27,14.184610795910706
28,14.138908158655687
29,14.172719129334089
30,14.139655815433503
31,14.116989802104893
32,14.138585660759187
33,14.090475013340576
34,14.08516986010558
35,14.086685437650925
36,14.068469748696796
37,14.063221125967441
38,14.084333155910446
39,14.065276183476291
40,14.028900222323108
1,82.28187017901038
2,31.95297444415245
3,22.91413731912835
4,19.289234541760614
5,17.406256955909967
6,16.496183833830322
7,15.807829216107345
8,15.7282916271176
9,15.673845482723314
10,15.454406731761392
11,15.104960992717803
12,14.976181756606536
13,14.86150272782964
14,14.689428896990611
15,14.627334900130839
16,14.5490880601162
17,14.574491168456353
18,14.434678022557211
19,14.378423272812253
20,14.296309101552259
21,14.345627707837611
22,14.272954607246978
23,14.21990438570771
24,14.213180800606676
25,14.18966453608331
26,14.18528915343847
27,14.184610795910706
28,14.138908158655687
29,14.172719129334089
30,14.139655815433503
31,14.116989802104893
32,14.138585660759187
33,14.090475013340576
34,14.08516986010558
35,14.086685437650925
36,14.068469748696796
37,14.063221125967441
38,14.084333155910446
39,14.065276183476291
40,14.028900222323108
41,14.293720333654585
42,14.249069782186794
43,14.247009055920634
44,14.245150267970146
45,14.246533881774033
46,14.236310017939735
47,14.208582463758844
48,14.263321266139439
49,14.237803293301756
50,14.209934404869397
51,14.229907905904398
52,14.196790437057052
53,14.208048229900829
54,14.203863921290733
55,14.19203377295911
56,14.217694818822878
57,14.193340389111324
58,14.221762335868897
59,14.253315644501503
60,14.194315819660602
61,14.191570205820662
62,14.208181601929317
63,14.182520758709833
64,14.181707295884568
65,14.242540981570233
66,14.250240937571586
67,14.222698268478865
68,14.190024214369624
69,14.215957604537545
70,14.223865828330394
71,14.230670416104749
72,14.246829345265908
73,14.171640010527804
74,14.207942789619546
75,14.238494790388865
76,14.195374745179029
77,14.229465773908009
78,14.198687955269904
79,14.161722237499408
80,14.17343622047862
1,82.28187017901038
2,31.95297444415245
3,22.91413731912835
4,19.289234541760614
5,17.406256955909967
6,16.496183833830322
7,15.807829216107345
8,15.7282916271176
9,15.673845482723314
10,15.454406731761392
11,15.104960992717803
12,14.976181756606536
13,14.86150272782964
14,14.689428896990611
15,14.627334900130839
16,14.5490880601162
17,14.574491168456353
18,14.434678022557211
19,14.378423272812253
20,14.296309101552259
21,14.345627707837611
22,14.272954607246978
23,14.21990438570771
24,14.213180800606676
25,14.18966453608331
26,14.18528915343847
27,14.184610795910706
28,14.138908158655687
29,14.172719129334089
30,14.139655815433503
31,14.116989802104893
32,14.138585660759187
33,14.090475013340576
34,14.08516986010558
35,14.086685437650925
36,14.068469748696796
37,14.063221125967441
38,14.084333155910446
39,14.065276183476291
40,14.028900222323108
41,14.293720333654585
42,14.249069782186794
43,14.247009055920634
44,14.245150267970146
45,14.246533881774033
46,14.236310017939735
47,14.208582463758844
48,14.263321266139439
49,14.237803293301756
50,14.209934404869397
51,14.229907905904398
52,14.196790437057052
53,14.208048229900829
54,14.203863921290733
55,14.19203377295911
56,14.217694818822878
57,14.193340389111324
58,14.221762335868897
59,14.253315644501503
60,14.194315819660602
61,14.191570205820662
62,14.208181601929317
63,14.182520758709833
64,14.181707295884568
