Epoch,Loss
1,145.69715739763402
2,116.03217724707682
3,95.55132759529256
4,79.6766780047205
5,66.20720361776023
6,55.75467076343098
7,48.659587089694575
8,45.37779530844222
9,41.52988981625949
10,38.23168734814466
11,36.30775195252337
12,35.32442716218533
13,34.41976676200404
14,32.68047232615324
15,31.96301685946888
16,31.05940033855503
17,29.692603518775726
18,28.88866238581673
19,28.052271518978536
20,27.2393708572424
21,26.83816213735438
22,26.28515784255385
23,25.783120928382992
24,25.592407185975695
25,25.740982921180745
26,25.646428228409665
27,25.412939274796493
28,25.339994103002255
29,25.036999596719806
30,24.990316015045266
31,24.796119201570697
32,24.60242195908817
33,24.50568376615002
34,24.30345906491225
35,24.288966269675264
36,24.21508001792259
37,24.203796599720988
38,24.270746454806165
39,24.163865905405586
40,24.185894415126626
1,145.69715739763402
2,116.03217724707682
3,95.55132759529256
4,79.6766780047205
5,66.20720361776023
6,55.75467076343098
7,48.659587089694575
8,45.37779530844222
9,41.52988981625949
10,38.23168734814466
11,36.30775195252337
12,35.32442716218533
13,34.41976676200404
14,32.68047232615324
15,31.96301685946888
16,31.05940033855503
17,29.692603518775726
18,28.88866238581673
19,28.052271518978536
20,27.2393708572424
21,26.83816213735438
22,26.28515784255385
23,25.783120928382992
24,25.592407185975695
25,25.740982921180745
26,25.646428228409665
27,25.412939274796493
28,25.339994103002255
29,25.036999596719806
30,24.990316015045266
31,24.796119201570697
32,24.60242195908817
33,24.50568376615002
34,24.30345906491225
35,24.288966269675264
36,24.21508001792259
37,24.203796599720988
38,24.270746454806165
39,24.163865905405586
40,24.185894415126626
41,28.795524372230517
42,28.682738482228785
43,28.618804873319768
44,28.57594081623198
45,28.491295461753374
46,28.466635270549226
47,28.379434603138776
48,28.464322987853777
49,28.449998112630226
50,28.446123398215747
51,28.373675729781855
52,28.248295325284193
53,28.22182069639102
54,28.160297630988058
55,28.114670823715777
56,28.022160601798397
57,27.98698222845985
58,27.979261417658343
59,28.016179837078475
60,27.862256989900654
61,27.83890649821509
62,27.81895947545684
63,27.793402489250063
64,27.784305955906795
65,27.645331215986527
66,27.644049531916338
67,27.677914404519093
68,27.667526350208924
69,27.65746428005336
70,27.656637998965664
71,27.648490785486132
72,27.641160961123617
73,27.634566881701005
74,27.628634923312198
75,27.623298732092955
76,27.618498534699338
77,27.614180506912398
78,27.63170010442491
79,27.628182504886688
80,27.625016687365104
1,145.69715739763402
2,116.03217724707682
3,95.55132759529256
4,79.6766780047205
5,66.20720361776023
6,55.75467076343098
7,48.659587089694575
8,45.37779530844222
9,41.52988981625949
10,38.23168734814466
11,36.30775195252337
12,35.32442716218533
13,34.41976676200404
14,32.68047232615324
15,31.96301685946888
16,31.05940033855503
17,29.692603518775726
18,28.88866238581673
19,28.052271518978536
20,27.2393708572424
21,26.83816213735438
22,26.28515784255385
23,25.783120928382992
24,25.592407185975695
25,25.740982921180745
26,25.646428228409665
27,25.412939274796493
28,25.339994103002255
29,25.036999596719806
30,24.990316015045266
31,24.796119201570697
32,24.60242195908817
33,24.50568376615002
34,24.30345906491225
35,24.288966269675264
36,24.21508001792259
37,24.203796599720988
38,24.270746454806165
39,24.163865905405586
40,24.185894415126626
41,28.795524372230517
42,28.682738482228785
43,28.618804873319768
44,28.57594081623198
45,28.491295461753374
46,28.466635270549226
47,28.379434603138776
48,28.464322987853777
49,28.449998112630226
50,28.446123398215747
51,28.373675729781855
52,28.248295325284193
53,28.22182069639102
54,28.160297630988058
55,28.114670823715777
56,28.022160601798397
57,27.98698222845985
58,27.979261417658343
59,28.016179837078475
60,27.862256989900654
61,27.83890649821509
62,27.81895947545684
63,27.793402489250063
64,27.784305955906795
65,27.645331215986527
66,27.644049531916338
67,27.677914404519093
68,27.667526350208924
69,27.65746428005336
70,27.656637998965664
71,27.648490785486132
72,27.641160961123617
73,27.634566881701005
74,27.628634923312198
75,27.623298732092955
76,27.618498534699338
