Epoch,Loss
1,83.77291312620625
2,32.505076028393304
3,22.757338221539438
4,19.985140233026634
5,19.23884504575907
6,17.806326221127744
7,16.948921005990478
8,16.246747516846153
9,15.63432328446847
10,15.350392665004865
11,15.194009706337772
12,15.038215549629607
13,14.892797660130473
14,14.755101020712981
15,14.735095766133284
16,14.649106052609989
17,14.563212719223788
18,14.670438657886228
19,14.598751482095773
20,14.452698211040333
21,14.410135963239636
22,14.350340667436416
23,14.365800777771517
24,14.354014995585192
25,14.303789865783548
26,14.311089814400196
27,14.28800467888449
28,14.257895434265063
29,14.264394174227036
30,14.260716266367254
31,14.246387308611551
32,14.215396799383203
33,14.213673431030168
34,14.197723199072502
35,14.179795763130638
36,14.203885807271798
37,14.209837976645915
38,14.211308648405668
39,14.217140851615563
40,14.203750785762997
41,14.022237710007468
42,14.022182563053581
43,14.006561762047621
44,14.020670830018696
45,14.029839891644722
46,14.02023492899838
47,14.012390638076146
48,14.012628819569596
49,14.032175810387212
50,14.047887014549392
51,13.999688987742587
52,14.01297435231038
53,14.067108078495881
54,14.006506320130825
55,13.997265933083494
56,13.99844287119171
57,13.986886004438844
58,13.968811237377187
59,14.040536672723324
60,14.015499225564515
61,13.986952172314556
62,13.98574633903175
63,14.015878951432644
64,13.997089050840435
65,14.025626972389087
66,14.019248837588682
67,13.982873262682649
68,13.994344251411173
69,13.990579488311525
70,14.00180482726879
71,13.97207804280446
72,13.97437874159318
73,13.951695655281071
74,14.015053488478381
75,14.012744886986718
76,13.959781724452338
77,14.00470330590044
78,13.990729011386458
79,13.967029828514992
80,13.964663334100148
81,14.257148700518831
82,14.209995634484027
83,14.18662666534768
84,14.215924459878437
85,14.230943887040258
86,14.166113190881006
87,14.21249535069558
88,14.206918265489128
89,14.210531262317872
90,14.244945991405569
91,14.25572958021352
92,14.230087851107594
93,14.229065149439393
94,14.207855912854722
95,14.190260886431185
96,14.246523811321756
97,14.199435682149176
98,14.242253098108682
99,14.217562581954265
100,14.2401756541883
101,14.202775244181026
102,14.19982148920476
103,14.243268800562344
104,14.21937911400884
105,14.218847973299953
106,14.205188428970676
107,14.21743990226362
108,14.185534595325873
109,14.238261158995385
110,14.210761452288557
111,14.204148497252367
112,14.222070880213419
113,14.215370147569706
114,14.222697732386283
115,14.279368124292763
116,14.199562639643151
117,14.262056921061799
118,14.180656363240729
119,14.227277241982387
120,14.238421790143471
121,14.238648547132744
122,14.22053472132743
123,14.221868093802005
124,14.27687907484298
125,14.262224512078868
126,14.21896562988476
127,14.235586053506486
128,14.25516255410623
129,14.213853830504167
130,14.246917890599452
131,14.230394937420916
132,14.23681672694307
133,14.224089849767296
134,14.260467975564458
135,14.25130956548676
136,14.231700439590176
137,14.228214503735845
138,14.21386346784593
139,14.236662687859498
140,14.216113916113226
141,14.244903841517488
142,14.229626550582344
143,14.203243469510776
144,14.260264468231043
145,14.22288478206742
146,14.265385619955017
147,14.222418660080857
148,14.23753177457127
149,14.178443366891543
150,14.233921601380084
151,14.230870815644314
152,14.278347510128038
153,14.28318499764778
154,14.22202354565719
155,14.246386849326111
156,14.241870619803013
157,14.232746208307995
158,14.21062277905406
159,14.221505969138809
160,14.217855957128071
161,13.45107756963618
162,13.415642914022218
163,13.479881066723204
164,13.475823659171914
165,13.39977946733111
166,13.449076188814866
167,13.41663564620417
168,13.503713750867785
169,13.417625479592925
170,13.453458562808326
171,13.485036165960533
172,13.465187463767103
173,13.449747029129327
174,13.44352554764705
175,13.45458404267674
176,13.44989443684835
177,13.468972478112414
178,13.464821297336622
179,13.457497573993956
180,13.476691526717095
181,13.461223129118569
182,13.461492721941118
183,13.448135459323193
184,13.445211895365949
185,13.468302368697403
186,13.465598922444036
187,13.448796698229737
188,13.456341528879438
189,13.436806302214103
190,13.443482069077566
191,13.483641919749598
192,13.461328502645378
193,13.462103287797884
194,13.433530109018966
195,13.450387667726385
196,13.462235016951828
197,13.445616715042643
198,13.444432619851469
199,13.455033099586064
200,13.475068694482493
