Epoch,Loss
1,138.53011250173358
2,92.1421487463196
3,61.243748349503555
4,44.8514115539911
5,36.48071723767099
6,32.56474747734909
7,32.65518462433411
8,32.643509621547246
9,30.55567138049127
10,28.697188244923026
11,27.336413652075855
12,26.555337206253224
13,25.407556616801
14,24.44459989798825
15,23.565064753561558
16,22.91123349012414
17,22.514119800444337
18,22.14598006109339
19,21.85355410935376
20,21.75235177017997
21,21.588770828572038
22,21.479905404399823
23,21.19130907177034
24,20.984159612707273
25,20.89893238629412
26,20.756909941184443
27,20.739075285578735
28,20.67321778714296
29,20.60517788546089
30,20.563204826878216
31,20.473696224527917
32,20.40747793936456
33,20.364535723375415
34,20.3433187858343
35,20.257266441360912
36,20.290353656605255
37,20.220860364824038
38,20.198463520700273
39,20.121931030145348
40,20.134628437958373
41,20.430890310348495
42,20.331023538686992
43,20.316361047771014
44,20.277863455503713
45,20.24898026367409
46,20.276601849516986
47,20.213510389645442
48,20.224268349160877
49,20.21840913620955
50,20.23669641399632
51,20.218460606854258
52,20.200327314523502
53,20.192003137655785
54,20.22183162797874
55,20.19962303600679
56,20.20635832580909
57,20.187267205939005
58,20.192877269324725
59,20.150323572519174
60,20.181379658229332
61,20.19659612182739
62,20.129935779837517
63,20.122520040049643
64,20.127760899855467
65,20.111754835301017
66,20.117011400539297
67,20.09337191018138
68,20.163908067258284
69,20.14275664315023
70,20.104717743465137
71,20.122821049381518
72,20.131260159208896
73,20.127765164407844
74,20.13695506971773
75,20.15349828458102
76,20.133170150445075
77,20.11147064872666
78,20.110303410929028
79,20.13576807290438
80,20.13671174762717
81,21.21920896088841
82,21.260822219090286
83,21.176744996743835
84,21.185140722123325
85,21.196904197365875
86,21.209504438398874
87,21.201750230354325
88,21.17192830968564
89,21.16644464576547
90,21.21072918006601
91,21.16331793501599
92,21.2315672051975
93,21.25329553757744
94,21.200645369348468
95,21.16619443335585
96,21.16742076730604
97,21.16836562255544
98,21.181128061651442
99,21.175019370678267
100,21.13382470406166
101,21.152030430574918
102,21.16824568124339
103,21.188253314371778
104,21.22040828248663
105,21.202805534442845
106,21.169963471278187
107,21.18034302094196
108,21.166782572712876
109,21.176794104600173
110,21.187434300123506
111,21.14798447390975
112,21.178828903498648
113,21.16345138623359
114,21.141263358277712
115,21.153542495746912
116,21.16745772177081
117,21.18019671368728
118,21.17845184383139
119,21.188292357365945
120,21.20837784913829
121,21.690682780218324
122,21.657074352537002
123,21.66465304778607
124,21.69433048372094
125,21.67656718437691
126,21.666874817630383
127,21.69593761649172
128,21.659265145865223
129,21.6518588491831
130,21.658171304105245
131,21.697441767510817
132,21.6597867913844
133,21.741385159215156
134,21.690276243179127
135,21.706049001612907
136,21.65298937403348
137,21.661367109859498
138,21.673474270078245
139,21.707069710397413
140,21.639091296381423
141,21.6915028201931
142,21.647308876543114
143,21.679087650093287
144,21.66795261360449
145,21.704176158407112
146,21.674149733064404
147,21.64626193188346
148,21.688319395892396
149,21.66720697413815
150,21.721266437831698
151,21.64917962112992
152,21.66892991945505
153,21.690193305089323
154,21.68384982692595
155,21.682137811308053
156,21.699051587717786
157,21.681629143036478
158,21.668532983952897
159,21.721556195999305
160,21.685122032530188
161,20.81939726491982
162,20.77629770168771
163,20.784198738525
164,20.75584223829913
165,20.780125564419237
166,20.782971145167828
167,20.754218117655565
168,20.757188038055013
169,20.74418848530243
170,20.781170815409176
171,20.796885706311212
172,20.789362068588453
173,20.793047394107
174,20.799990025701582
175,20.785152294891322
176,20.80539088384679
177,20.788549751090713
178,20.789593551558802
179,20.76042882064563
180,20.817874368149734
181,20.81285043794781
182,20.748710720366002
183,20.792886477907466
184,20.786956411911884
185,20.760879038104857
186,20.788225892365688
187,20.802612923729097
188,20.80802972313365
189,20.78238046573214
190,20.75098586277675
191,20.792473568838176
192,20.780064904440053
193,20.786779232412474
194,20.78256762537982
195,20.759010912502635
196,20.807417053742356
197,20.800024558959482
198,20.7908742924195
199,20.781194779229768
200,20.720520818782166
