Iteration 1, Epoch 1, Loss: 8.100291886981188
Iteration 1, Epoch 2, Loss: 8.080187282655816
Iteration 1, Epoch 3, Loss: 8.063411649531636
Iteration 1, Epoch 4, Loss: 8.049379681463954
Iteration 1, Epoch 5, Loss: 8.037609468728835
Iteration 1, Epoch 6, Loss: 8.0277046409422
Iteration 1, Epoch 7, Loss: 8.019340124001054
Iteration 1, Epoch 8, Loss: 8.012249968247204
Iteration 1, Epoch 9, Loss: 8.006216874920757
Iteration 1, Epoch 10, Loss: 8.001063330486152
Iteration 1, Epoch 11, Loss: 7.99664421474095
Iteration 1, Epoch 12, Loss: 7.992840705551965
Iteration 1, Epoch 13, Loss: 7.989555292204343
Iteration 1, Epoch 14, Loss: 7.986707720717475
Iteration 1, Epoch 15, Loss: 7.9842317135825605
Iteration 1, Epoch 16, Loss: 7.982072326345349
Iteration 1, Epoch 17, Loss: 7.980183822574625
Iteration 1, Epoch 18, Loss: 7.978527967433787
Iteration 1, Epoch 19, Loss: 7.9770726573899955
Iteration 1, Epoch 20, Loss: 7.975790818814683
Iteration 1, Epoch 21, Loss: 7.974659521168237
Iteration 1, Epoch 22, Loss: 7.973659261219888
Iteration 1, Epoch 23, Loss: 7.972773383559573
Iteration 1, Epoch 24, Loss: 7.971987609787548
Iteration 1, Epoch 25, Loss: 7.9712896544907315
Iteration 1, Epoch 26, Loss: 7.9706689106783255
Iteration 1, Epoch 27, Loss: 7.970116190967958
Iteration 1, Epoch 28, Loss: 7.969623513671348
Iteration 1, Epoch 29, Loss: 7.96918392517871
Iteration 1, Epoch 30, Loss: 7.968791351810587
Iteration 1, Epoch 31, Loss: 7.968440475696188
Iteration 1, Epoch 32, Loss: 7.968126630330631
Iteration 1, Epoch 33, Loss: 7.967845712324208
Iteration 1, Epoch 34, Loss: 7.967594106535828
Iteration 1, Epoch 35, Loss: 7.967368622319748
Iteration 1, Epoch 36, Loss: 7.967166439040974
Iteration 1, Epoch 37, Loss: 7.9669850593539095
Iteration 1, Epoch 38, Loss: 7.96682226901022
Iteration 1, Epoch 39, Loss: 7.966676102179612
Iteration 1, Epoch 40, Loss: 7.966544811442873
Iteration 1, Epoch 41, Loss: 7.966426841758812
Iteration 1, Epoch 42, Loss: 7.966320807822422
Iteration 1, Epoch 43, Loss: 7.966225474326311
