Iteration 1, Epoch 1, Loss: 147.19913451859293
Iteration 1, Epoch 2, Loss: 145.46357310759316
Iteration 1, Epoch 3, Loss: 143.92347580678882
Iteration 1, Epoch 4, Loss: 142.55528306929128
Iteration 1, Epoch 5, Loss: 141.33853352355013
Iteration 1, Epoch 6, Loss: 140.25539801959275
Iteration 1, Epoch 7, Loss: 139.29031018888614
Iteration 1, Epoch 8, Loss: 138.42966032934066
Iteration 1, Epoch 9, Loss: 137.6615303795978
Iteration 1, Epoch 10, Loss: 136.97546617617917
Iteration 1, Epoch 11, Loss: 136.36228224336304
Iteration 1, Epoch 12, Loss: 135.81389428012153
Iteration 1, Epoch 13, Loss: 135.32317529570776
Iteration 1, Epoch 14, Loss: 134.8838320481653
Iteration 1, Epoch 15, Loss: 134.49029890110134
Iteration 1, Epoch 16, Loss: 134.13764654734797
Iteration 1, Epoch 17, Loss: 133.8215033657581
Iteration 1, Epoch 18, Loss: 133.53798749677338
Iteration 1, Epoch 19, Loss: 133.283648021253
Iteration 1, Epoch 20, Loss: 133.05541388853948
Iteration 1, Epoch 21, Loss: 132.85054946014046
Iteration 1, Epoch 22, Loss: 132.66661571830798
Iteration 1, Epoch 23, Loss: 132.50143633996123
Iteration 1, Epoch 24, Loss: 132.35306796144602
Iteration 1, Epoch 25, Loss: 132.21977406333622
Iteration 1, Epoch 26, Loss: 132.10000199076316
Iteration 1, Epoch 27, Loss: 131.9923626967443
Iteration 1, Epoch 28, Loss: 131.89561285621906
Iteration 1, Epoch 29, Loss: 131.8086390490383
Iteration 1, Epoch 30, Loss: 131.73044375267756
Iteration 1, Epoch 31, Loss: 131.66013292132868
Iteration 1, Epoch 32, Loss: 131.59690495839158
Iteration 1, Epoch 33, Loss: 131.5400409151691
Iteration 1, Epoch 34, Loss: 131.48889577051963
Iteration 1, Epoch 35, Loss: 131.442890664975
Iteration 1, Epoch 36, Loss: 131.40150597889877
Iteration 1, Epoch 37, Loss: 131.36427515807014
Iteration 1, Epoch 38, Loss: 131.33077920198374
Iteration 1, Epoch 39, Loss: 131.3006417404479
Iteration 1, Epoch 40, Loss: 131.27352463298604
Iteration 1, Epoch 41, Loss: 131.2491240333012
Iteration 1, Epoch 42, Loss: 131.2271668678203
Iteration 1, Epoch 43, Loss: 131.20740768323617
Iteration 1, Epoch 44, Loss: 131.18962582312983
Iteration 1, Epoch 45, Loss: 131.1736228982855
Iteration 1, Epoch 46, Loss: 131.1592205192888
Iteration 1, Epoch 47, Loss: 131.1462582635045
Iteration 1, Epoch 48, Loss: 131.1345918516142
Iteration 1, Epoch 49, Loss: 131.12409151162404
Iteration 1, Epoch 50, Loss: 131.11464051066164
Iteration 1, Epoch 51, Loss: 131.10613383701482
Iteration 1, Epoch 52, Loss: 131.09847701675713
Iteration 1, Epoch 53, Loss: 131.09158505098313
Iteration 1, Epoch 54, Loss: 131.085381461166
Iteration 1, Epoch 55, Loss: 131.07979743147703
Iteration 1, Epoch 56, Loss: 131.0747710380836
Iteration 1, Epoch 57, Loss: 131.0702465564945
Iteration 1, Epoch 58, Loss: 131.06617383895616
Iteration 1, Epoch 59, Loss: 131.06250775473865
Iteration 1, Epoch 60, Loss: 131.05920768689532
Iteration 1, Epoch 61, Loss: 131.0562370797454
Iteration 1, Epoch 62, Loss: 131.05356303192337
Iteration 1, Epoch 63, Loss: 131.05115593037112
Iteration 1, Epoch 64, Loss: 131.0489891211231
Iteration 1, Epoch 65, Loss: 131.047038613162
Iteration 1, Epoch 66, Loss: 131.04528281200248
Iteration 1, Epoch 67, Loss: 131.0437022800019
Iteration 1, Epoch 68, Loss: 131.04227952070303
Iteration 1, Epoch 69, Loss: 131.04099878478846
Iteration 1, Epoch 70, Loss: 131.03984589547127
Iteration 1, Epoch 71, Loss: 131.03880809136737
Iteration 1, Epoch 72, Loss: 131.03787388509406
Iteration 1, Epoch 73, Loss: 131.03703293601455
Iteration 1, Epoch 74, Loss: 131.0362759357104
Iteration 1, Epoch 75, Loss: 131.03559450490428
Iteration 1, Epoch 76, Loss: 131.03498110068708
Iteration 1, Epoch 77, Loss: 131.03442893301528
Iteration 1, Epoch 78, Loss: 131.03393188955232
Iteration 1, Epoch 79, Loss: 131.0334844680174
Iteration 1, Epoch 80, Loss: 131.03308171529136
Iteration 1, Epoch 81, Loss: 131.03271917260383
Iteration 1, Epoch 82, Loss: 131.03239282619325
Iteration 1, Epoch 83, Loss: 131.03209906289317
Iteration 1, Epoch 84, Loss: 131.03183463015228
Iteration 1, Epoch 85, Loss: 131.03159660004536
Iteration 1, Epoch 86, Loss: 131.03138233687616
Iteration 1, Epoch 87, Loss: 131.03118946801413
Iteration 1, Epoch 88, Loss: 131.0310158576414
Iteration 1, Epoch 89, Loss: 131.03085958311982
Iteration 1, Epoch 90, Loss: 131.0307189137166
Iteration 1, Epoch 91, Loss: 131.03059229145276
Iteration 1, Epoch 92, Loss: 131.03047831386257
Iteration 1, Epoch 93, Loss: 131.03037571847383
Iteration 1, Epoch 94, Loss: 131.03028336883625
Iteration 1, Epoch 95, Loss: 131.0302002419445
Iteration 1, Epoch 96, Loss: 131.0301254169159
Iteration 1, Epoch 97, Loss: 131.03005806479808
Iteration 1, Epoch 98, Loss: 131.02999743939378
Iteration 1, Epoch 99, Loss: 131.02994286900093
Iteration 1, Epoch 100, Loss: 131.0298937489774
Iteration 2, Epoch 1, Loss: 184.33587377494462
Iteration 2, Epoch 2, Loss: 184.33581418389707
Iteration 2, Epoch 3, Loss: 184.3357551077354
Iteration 2, Epoch 4, Loss: 184.33569804856998
Iteration 2, Epoch 5, Loss: 184.33564385004627
Iteration 2, Epoch 6, Loss: 184.3355929697866
Iteration 2, Epoch 7, Loss: 184.3355456187585
Iteration 2, Epoch 8, Loss: 184.3355018458133
Iteration 2, Epoch 9, Loss: 184.33546159299465
Iteration 2, Epoch 10, Loss: 184.33542473314418
Iteration 2, Epoch 11, Loss: 184.33539109598507
Iteration 2, Epoch 12, Loss: 184.33536048637305
Iteration 2, Epoch 13, Loss: 184.33533269707652
Iteration 2, Epoch 14, Loss: 184.3353075176677
Iteration 2, Epoch 15, Loss: 184.3352847406215
Iteration 2, Epoch 16, Loss: 184.33526416539678
Iteration 2, Epoch 17, Loss: 184.33524560105923
Iteration 2, Epoch 18, Loss: 184.33522886785016
Iteration 2, Epoch 19, Loss: 184.33521379800004
Iteration 2, Epoch 20, Loss: 184.3352002360047
Iteration 2, Epoch 21, Loss: 184.33518803852616
Iteration 2, Epoch 22, Loss: 184.3351770740368
Iteration 2, Epoch 23, Loss: 184.33516722229572
Iteration 2, Epoch 24, Loss: 184.33515837371934
Iteration 2, Epoch 25, Loss: 184.33515042869607
Iteration 2, Epoch 26, Loss: 184.33514329687577
Iteration 2, Epoch 27, Loss: 184.33513689645991
Iteration 2, Epoch 28, Loss: 184.33513115350792
Iteration 2, Epoch 29, Loss: 184.33512600127145
Iteration 2, Epoch 30, Loss: 184.33512137956308
Iteration 2, Epoch 31, Loss: 184.3351172341641
Iteration 2, Epoch 32, Loss: 184.3351135162731
Iteration 2, Epoch 33, Loss: 184.33511018199573
Iteration 2, Epoch 34, Loss: 184.33510719187512
Iteration 2, Epoch 35, Loss: 184.33510451046146
