Iteration 1, Epoch 1, Loss: 137.0869730791502
Iteration 1, Epoch 2, Loss: 137.0869730791502
Iteration 1, Epoch 3, Loss: 137.0869730791502
Iteration 1, Epoch 4, Loss: 137.0869730791502
Iteration 1, Epoch 5, Loss: 137.0869730791502
Iteration 1, Epoch 6, Loss: 137.0869730791502
Iteration 1, Epoch 7, Loss: 137.0869730791502
Iteration 1, Epoch 8, Loss: 137.0869730791502
Iteration 1, Epoch 9, Loss: 137.0869730791502
Iteration 1, Epoch 10, Loss: 137.0869730791502
Iteration 1, Epoch 11, Loss: 137.0869730791502
Iteration 2, Epoch 1, Loss: 213.79796148984144
Iteration 2, Epoch 2, Loss: 213.79796148984147
Iteration 2, Epoch 3, Loss: 213.79796148984147
Iteration 2, Epoch 4, Loss: 213.79796148984147
Iteration 2, Epoch 5, Loss: 213.7979614898414
Iteration 2, Epoch 6, Loss: 213.79796148984144
Iteration 2, Epoch 7, Loss: 213.79796148984144
Iteration 2, Epoch 8, Loss: 213.79796148984147
Iteration 2, Epoch 9, Loss: 213.79796148984147
Iteration 2, Epoch 10, Loss: 213.79796148984147
Iteration 2, Epoch 11, Loss: 213.79796148984147
Iteration 2, Epoch 12, Loss: 213.79796148984147
Iteration 2, Epoch 13, Loss: 213.79796148984147
Iteration 2, Epoch 14, Loss: 213.79796148984147
Iteration 2, Epoch 15, Loss: 213.79796148984147
Iteration 3, Epoch 1, Loss: 153.36093256013788
Iteration 3, Epoch 2, Loss: 153.36093256013788
Iteration 3, Epoch 3, Loss: 153.36093256013788
Iteration 3, Epoch 4, Loss: 153.36093256013788
Iteration 3, Epoch 5, Loss: 153.36093256013788
Iteration 3, Epoch 6, Loss: 153.36093256013788
Iteration 3, Epoch 7, Loss: 153.36093256013788
Iteration 3, Epoch 8, Loss: 153.36093256013788
Iteration 3, Epoch 9, Loss: 153.36093256013788
Iteration 3, Epoch 10, Loss: 153.36093256013788
Iteration 3, Epoch 11, Loss: 153.36093256013788
Iteration 4, Epoch 1, Loss: 238.6929947851807
Iteration 4, Epoch 2, Loss: 238.6929947851807
Iteration 4, Epoch 3, Loss: 238.6929947851807
Iteration 4, Epoch 4, Loss: 238.6929947851807
Iteration 4, Epoch 5, Loss: 238.6929947851807
Iteration 4, Epoch 6, Loss: 238.6929947851807
Iteration 4, Epoch 7, Loss: 238.69299478518067
Iteration 4, Epoch 8, Loss: 238.6929947851807
Iteration 4, Epoch 9, Loss: 238.6929947851807
Iteration 4, Epoch 10, Loss: 238.69299478518067
Iteration 4, Epoch 11, Loss: 238.6929947851807
Iteration 4, Epoch 12, Loss: 238.6929947851807
Iteration 4, Epoch 13, Loss: 238.6929947851807
Iteration 4, Epoch 14, Loss: 238.6929947851807
Iteration 4, Epoch 15, Loss: 238.6929947851807
Iteration 4, Epoch 16, Loss: 238.6929947851807
Iteration 4, Epoch 17, Loss: 238.69299478518067
Iteration 5, Epoch 1, Loss: 146.57846514911694
Iteration 5, Epoch 2, Loss: 146.57846514911694
Iteration 5, Epoch 3, Loss: 146.57846514911694
Iteration 5, Epoch 4, Loss: 146.57846514911694
Iteration 5, Epoch 5, Loss: 146.57846514911694
Iteration 5, Epoch 6, Loss: 146.57846514911694
Iteration 5, Epoch 7, Loss: 146.57846514911694
Iteration 5, Epoch 8, Loss: 146.57846514911694
Iteration 5, Epoch 9, Loss: 146.57846514911694
Iteration 5, Epoch 10, Loss: 146.57846514911694
Iteration 5, Epoch 11, Loss: 146.57846514911694
Iteration 6, Epoch 1, Loss: 208.62477286417152
Iteration 6, Epoch 2, Loss: 208.62477286417155
Iteration 6, Epoch 3, Loss: 208.62477286417152
Iteration 6, Epoch 4, Loss: 208.62477286417152
Iteration 6, Epoch 5, Loss: 208.62477286417152
Iteration 6, Epoch 6, Loss: 208.62477286417155
Iteration 6, Epoch 7, Loss: 208.62477286417152
Iteration 6, Epoch 8, Loss: 208.62477286417152
Iteration 6, Epoch 9, Loss: 208.62477286417152
Iteration 6, Epoch 10, Loss: 208.62477286417152
Iteration 6, Epoch 11, Loss: 208.62477286417152
Iteration 7, Epoch 1, Loss: 173.56943643060785
Iteration 7, Epoch 2, Loss: 173.56943643060782
Iteration 7, Epoch 3, Loss: 173.56943643060785
Iteration 7, Epoch 4, Loss: 173.56943643060782
Iteration 7, Epoch 5, Loss: 173.56943643060782
Iteration 7, Epoch 6, Loss: 173.56943643060785
Iteration 7, Epoch 7, Loss: 173.56943643060782
Iteration 7, Epoch 8, Loss: 173.56943643060782
Iteration 7, Epoch 9, Loss: 173.56943643060782
Iteration 7, Epoch 10, Loss: 173.56943643060782
Iteration 7, Epoch 11, Loss: 173.56943643060782
Iteration 7, Epoch 12, Loss: 173.56943643060782
Iteration 8, Epoch 1, Loss: 182.8132590817048
Iteration 8, Epoch 2, Loss: 182.8132590817048
Iteration 8, Epoch 3, Loss: 182.8132590817048
Iteration 8, Epoch 4, Loss: 182.8132590817048
Iteration 8, Epoch 5, Loss: 182.8132590817048
Iteration 8, Epoch 6, Loss: 182.8132590817048
Iteration 8, Epoch 7, Loss: 182.8132590817048
Iteration 8, Epoch 8, Loss: 182.8132590817048
Iteration 8, Epoch 9, Loss: 182.8132590817048
Iteration 8, Epoch 10, Loss: 182.8132590817048
Iteration 8, Epoch 11, Loss: 182.8132590817048
Iteration 9, Epoch 1, Loss: 84.61489516787167
Iteration 9, Epoch 2, Loss: 84.61489516787168
Iteration 9, Epoch 3, Loss: 84.6148951678717
Iteration 9, Epoch 4, Loss: 84.61489516787167
Iteration 9, Epoch 5, Loss: 84.61489516787165
Iteration 9, Epoch 6, Loss: 84.61489516787167
Iteration 9, Epoch 7, Loss: 84.61489516787167
Iteration 9, Epoch 8, Loss: 84.61489516787167
